ID,fullName,email,passwordHash,departementUnisa,biography
9e17adae-473d-4b6b-8399-bb7717627441,Robert Lowe,robert.lowe@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,AGRICOLA, 
f7152d61-da84-4b9a-9f96-12d0ca2e2482,Donald Collier,donald.collier@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MATEMATICA_FISICA, 
56e4a726-1909-4962-98b4-a79c147d1d56,Dr. Molly Green,dr..green@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,SCUOLA_MEDICINA, 
34fd8547-ec2c-4428-a016-789ceb7a59ea,Eric Fletcher,eric.fletcher@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
e36c8f18-7847-4bdb-aab2-c9ad84f5477a,Rita Garrett,rita.garrett@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
d6b88ba6-b9e9-48e0-8871-7c7aa247889e,Austin Conley,austin.conley@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MOTORIE_UMANE_SOCIALI, 
d8b0a573-d40f-4b63-9ba9-3a0dc04b9adc,Jessica Lopez,jessica.lopez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,BIOMEDICHE, 
4577cdc0-9b09-4b21-a934-11f6a3880646,Jeffrey Martinez,jeffrey.martinez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,BIOMEDICHE, 
26aca932-a5a9-47b0-bd96-958103ec7610,Nancy Wilson,nancy.wilson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MOTORIE_UMANE_SOCIALI, 
3d38e346-7667-4de5-9cce-bb731050fa16,Keith Sanchez,keith.sanchez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,CHIMICHE, 
f576226a-4d62-4973-82a0-84c298ca4a63,Lindsey Smith,lindsey.smith@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MATEMATICA_FISICA, 
50cdf85b-99d1-440b-b819-7694b4b5062c,Ashley Mann,ashley.mann@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
bce6879c-ca39-4e1b-828b-df877240c57a,John Rogers,john.rogers@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ECONOMICHE_STATISTICHE, 
27344b02-9c39-49a8-b833-6733a07cfb58,Abigail Hood,abigail.hood@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MEDICINA_CHIRURGIA_ODONTOIATRIA, 
7878784f-de48-4619-81b1-6160441faf53,Christopher Jones,christopher.jones@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
3efe84fc-ae2f-40b7-a7b6-46ecaf1c1fa3,Michael Brown,michael.brown@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,POLITICHE_SOCIALI, 
0335f7b5-8bda-4061-8932-515bd07afe70,Sheila Macias,sheila.macias@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ECONOMICHE_STATISTICHE, 
61104d3b-759e-4461-847d-f07ec1444008,Nicholas Cole,nicholas.cole@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FISICA, 
59fbb78b-eb4a-492f-a9e6-7b3cdb9ff35a,Amanda Austin,amanda.austin@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
02a4423e-1fbd-42bf-a5cf-aa5269f4a92a,Courtney Snyder,courtney.snyder@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
7770d3e1-eb9f-4d90-b5bf-06b523a11246,Dana Rodriguez,dana.rodriguez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,SCUOLA_MEDICINA, 
de17f080-ea6b-4d52-8163-564584ded68d,Kathleen Johnson,kathleen.johnson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ARCHITETTURA, 
2657269f-b4d8-42e6-be15-ddcc36e2e81c,Casey Larson,casey.larson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MATEMATICA_FISICA, 
e1666b2b-d2bb-4e17-8487-98dfbf73e916,Zachary Ortiz,zachary.ortiz@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
6d05c556-e095-4fb1-9f64-538efb0516b6,Jennifer Trujillo,jennifer.trujillo@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FARMACIA, 
88b643b2-e364-4d42-8677-cdbaf036f15c,Amber Cisneros,amber.cisneros@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MOTORIE_UMANE_SOCIALI, 
544c8bb4-40eb-4b1e-9c5c-75ec79f0e2e8,Joshua Medina,joshua.medina@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FARMACIA, 
4d5c51ac-9bfb-440a-9e59-997ca01eaad5,Cassandra Barnes,cassandra.barnes@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
26d3b43d-a542-4501-8482-53114287d058,Suzanne Poole,suzanne.poole@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
97894cc2-a9b9-4b7a-b4ab-051ac9fc4536,Vincent Lucas,vincent.lucas@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ARCHITETTURA, 
fb533522-bee2-427d-93e5-a2b734c4a729,Cynthia Flores,cynthia.flores@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,AGRICOLA, 
87dcc98e-504d-47f9-bc6f-e74d27760a9d,Cynthia Brown,cynthia.brown@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_INDUSTRIALE, 
c3cc9014-3e35-4714-8624-513801b833f1,Rebecca Owens,rebecca.owens@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,POLITICHE_SOCIALI, 
d86281ca-7b7b-408f-a6ad-64716442c44d,Darren Harrell,darren.harrell@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FORMAZIONE_BENICULTURALI, 
9483b236-d527-4438-871a-3ef1418aa608,Michelle Harrington,michelle.harrington@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
b1133975-3aa6-46cd-acbe-3d3f6aa2c325,John Potts,john.potts@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ECONOMICHE_STATISTICHE, 
d2916816-ed83-4de1-9799-48b3d6502091,Joshua Jefferson,joshua.jefferson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FARMACIA, 
697b80df-373c-4557-a58e-e51b023e8a9b,Shelley Mccoy,shelley.mccoy@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
606a9d39-fafc-449b-bf59-cab5ece7be9b,Wesley Davis,wesley.davis@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ECONOMICHE_STATISTICHE, 
9bc27803-03fc-4ae1-93e1-c7523e724f23,Mark Wilson,mark.wilson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
be660884-325b-40eb-9544-59adc9e29a7d,Chloe Young,chloe.young@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MEDICINA_CHIRURGIA_ODONTOIATRIA, 
80c562a7-89fc-4682-affd-0c7f6563194b,Janet Kim,janet.kim@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_INDUSTRIALE, 
2f93dc93-b8d0-47d4-8708-44b6dd30babb,Christine Finley,christine.finley@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FARMACIA, 
98fd2a8e-6904-4d0d-a2d8-c5c101a8c448,Kimberly Simmons,kimberly.simmons@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,AGRICOLA, 
19b4e9c3-f276-4fd2-a8ab-c6d9ca4c3a5b,Patrick Mclean,patrick.mclean@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,CHIMICHE, 
4c9db40e-9d9d-4423-bdc5-2c97e38b0904,Christina Valdez,christina.valdez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,POLITICHE_SOCIALI, 
5eb7cd2a-0629-4107-8344-74605cec2978,Lisa Tran,lisa.tran@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_INDUSTRIALE, 
16269af5-fb97-4753-a8f8-7278ff239dc9,Phillip Miller,phillip.miller@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
4eb7ba53-e9b9-4ee9-98f5-dd64b82a7ad5,Erin Washington,erin.washington@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MOTORIE_UMANE_SOCIALI, 
6efa7a64-6764-4d6d-b771-7ee864e05cdb,Bradley Hood,bradley.hood@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,SCUOLA_MEDICINA, 
49041d4e-6288-4502-baec-f7d8791488df,Gary Wright,gary.wright@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
25179808-9efe-4b99-906a-c22ac8fca20f,Christopher Henry,christopher.henry@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,AGRICOLA, 
390be34c-3d2b-45c2-a7e8-ea30d3ce0754,Kathleen Thompson,kathleen.thompson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,POLITICHE_SOCIALI, 
8dfe9136-888a-4da8-8c4c-85f1ebaa762a,Kimberly Montgomery,kimberly.montgomery@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,POLITICHE_SOCIALI, 
7e5951f9-3d87-4a86-87ac-386c90a55df5,Anthony Williams,anthony.williams@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
a69c4bb9-81dc-4796-a476-26cce8f51902,Patrick Hart,patrick.hart@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
fc9390f6-dc66-4311-a63e-2cc1b4b67e33,Miranda Blackwell,miranda.blackwell@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
77d5a3fc-b6b7-4fca-a90f-02762eedd0ca,Wanda Anderson,wanda.anderson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,CHIMICHE, 
43e11455-c84e-48a7-a6f0-a74f6651836c,Stephanie Sanchez,stephanie.sanchez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,BIOMEDICHE, 
a55b9e67-18ce-47d8-817b-753b85ab1544,Kara Moss,kara.moss@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
715fc0f6-0156-4e1c-8567-dbed7d67b582,Emily Alvarez,emily.alvarez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FARMACIA, 
87c1bd9e-1db5-4661-afcc-dc211fc73752,Steven Ryan,steven.ryan@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,LINGUAGGIO_BENICULTURALI, 
aa68f199-2bc6-47b5-b27d-dd6b73499ffa,Alexander Moreno,alexander.moreno@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ARCHITETTURA, 
842bfdfc-fbbe-4819-9fa2-874e223396f8,Andrea Parker,andrea.parker@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ARCHITETTURA, 
4fb9a7c9-e77d-4844-9454-3187e851d9b4,Mary Riggs DDS,mary.dds@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
3f70d851-e339-4b75-9275-a11c0fb30caf,Maria Pratt,maria.pratt@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
0640c246-1bba-4055-9811-a3026aa1394a,Maurice Rose,maurice.rose@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,LINGUAGGIO_BENICULTURALI, 
fa45afe0-da71-4b29-8834-0da0e665fa26,Jean Edwards,jean.edwards@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_EDILE, 
019522f0-800d-4f62-8387-816ad742d8a6,Dana Kelly,dana.kelly@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
83726750-3a11-410d-90f0-f192de20f6eb,Peter Jackson,peter.jackson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FISICA, 
ccede77d-9db8-4fcf-a241-733a7af8c9d2,Emily Thompson,emily.thompson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FORMAZIONE_BENICULTURALI, 
16eb74d1-4842-470b-ad14-258aed643764,Lori Clay,lori.clay@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
02d848a2-a042-4bfa-8ec9-8b250c26fa9f,Daniel Carr,daniel.carr@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,POLITICHE_SOCIALI, 
474b7dc7-6b4b-4914-acea-398b18d80cc7,Kelsey Campbell,kelsey.campbell@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,LINGUAGGIO_BENICULTURALI, 
13cd27f0-a10d-48f5-b4ff-010e467efc4b,Pamela Duncan,pamela.duncan@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
d4474146-ee09-41ce-9154-9092791bf3d9,Rebekah Townsend,rebekah.townsend@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FORMAZIONE_BENICULTURALI, 
461e2bf3-593f-4aa4-a3f9-ca44eb6ad007,Rebecca Clay,rebecca.clay@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,SCUOLA_MEDICINA, 
b8028ba8-5aa0-408a-9f57-3ecf0503d01f,Tyler Robinson,tyler.robinson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MEDICINA_CHIRURGIA_ODONTOIATRIA, 
cd9aeb78-f707-4fad-8618-c7e661ba1f40,Philip Ward,philip.ward@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
bb8b020b-1e68-496a-9f38-35f3eafeacb8,Jessica Gray,jessica.gray@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,CHIMICHE, 
f60a76fd-c17b-413d-b3a4-d3fe54960554,Timothy Roberts,timothy.roberts@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FARMACIA, 
63027e63-643a-48cf-bb3e-a8deacf5ca6d,Eduardo Rodriguez,eduardo.rodriguez@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_ELETTRICA, 
2e6792c8-1288-4a4f-ac6c-cb240234fc0b,Daniel Garcia,daniel.garcia@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MEDICINA_CHIRURGIA_ODONTOIATRIA, 
a8dcfb5b-7bc5-4f08-9b64-f1f065d7518e,Adam Greer,adam.greer@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,AGRICOLA, 
586429ed-0c10-4c7c-b58a-ddebaf4ed414,Jessica Livingston,jessica.livingston@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MEDICINA_CHIRURGIA_ODONTOIATRIA, 
cb7f77fb-8a3e-4a4b-a650-bcb6887233aa,Daniel Santos,daniel.santos@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
df4e7987-360b-44ec-985c-54148502f204,Richard Taylor,richard.taylor@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
82df8ca6-9b44-4466-823e-dc29eebecfc7,Dakota Williams,dakota.williams@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
ba9e34e4-a650-45db-9f32-065ae6e114cb,Mathew Smith,mathew.smith@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,LINGUAGGIO_BENICULTURALI, 
bdc414c5-b282-4a60-b7c1-5c09d07e4b81,Willie Arroyo,willie.arroyo@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FISICA, 
75b48b94-ebe2-4670-989e-6549a48ec127,Cameron Cochran,cameron.cochran@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ARCHITETTURA, 
f9fbf162-14e4-40e0-bc34-76fb5afc04b3,Kristina Mcintyre,kristina.mcintyre@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,BIOMEDICHE, 
71b5cd51-a39b-453e-b22d-2f2182bf7345,Jeffrey Williams,jeffrey.williams@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,LINGUAGGIO_BENICULTURALI, 
ac0c549d-bd3e-40f6-af0c-e4808d9ffbbb,Rhonda Wheeler,rhonda.wheeler@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_INDUSTRIALE, 
4cd0f3d4-5208-4b38-92d4-e3e48ae6e04f,Tara Davis DVM,tara.dvm@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ARCHITETTURA, 
57e5070c-68bb-4630-9064-a8c6a6535112,Richard Anthony,richard.anthony@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MOTORIE_UMANE_SOCIALI, 
7a8dbae8-052f-49c3-b888-1a96e5e948d2,Ronald Santana,ronald.santana@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,CHIMICHE, 
57fa123e-96d0-47e2-bb3b-67c083e87766,Mr. Stephen Nguyen,mr..nguyen@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,GIURIDICHE, 
5f8fc3e9-c850-4588-931f-bd7b3d55e8df,Holly Howell,holly.howell@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FORMAZIONE_BENICULTURALI, 
333bff8d-b15e-4fbf-8c06-7841a1ddcbf5,Linda Ballard,linda.ballard@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MOTORIE_UMANE_SOCIALI, 
128f14bc-e70c-43f6-9f49-850f022519e7,Katelyn Sims,katelyn.sims@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INFORMATICA, 
725886aa-9904-4181-a615-7f059b4008a4,Donna Levy,donna.levy@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ECONOMICHE_STATISTICHE, 
2840db16-84f7-4c47-9cb8-217f935347d4,Brooke Williamson,brooke.williamson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MEDICINA_CHIRURGIA_ODONTOIATRIA, 
eb82ee45-ed87-45b2-8a38-c8b03d39f708,Tanya Garcia,tanya.garcia@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,FORMAZIONE_BENICULTURALI, 
0e849264-bbf4-4764-9741-4a008e0eb93c,Robin Baker,robin.baker@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,INGEGNERIA_INDUSTRIALE, 
cf1741b1-eed4-4ede-84cc-f40078b11587,Richard Davenport,richard.davenport@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,BIOMEDICHE, 
6d79eb17-cc96-4d1c-a106-b724e9c5dd73,Joshua Miller,joshua.miller@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,CHIMICHE, 
d65afdef-1ece-4ba7-8bf4-0c31a332c471,Natalie Young,natalie.young@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,MATEMATICA_FISICA, 
2a6c334c-345c-41ec-bdc3-4e6e2f4ebc11,Bobby Rivera,bobby.rivera@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,LINGUAGGIO_BENICULTURALI, 
e16d93b3-93dd-4b40-b2f4-477e0f2c0e54,Gary Watson,gary.watson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,SCUOLA_MEDICINA, 
7382a153-a933-4173-a450-a454d06410ea,Austin Thompson,austin.thompson@gmail.com,$2a$10$Gs.PmaGJQtm0ThQF3VkX2u/VVqW8rHz1KpSFRiLmnY74l7GmlCUSu,ECONOMICHE_STATISTICHE, 
